t_usec,pod_position,pod_velocity,pod_acceleration,he_height,F_aero_x,F_aero_y,F_aero_z,F_brakes_x,F_brakes_y,F_brakes_z,F_gimbals_x,F_gimbals_y,F_gimbals_z,F_hover_engines_x,F_hover_engines_y,F_hover_engines_z,F_lateral_stability_x,F_lateral_stability_y,F_lateral_stability_z,F_landing_gear_x,F_landing_gear_y,F_landing_gear_z
104000,0.12034233804569792,2.2446402928210181,20.145260886373674,0.006,-0.33453752198682707,0,0,-39.473351952902114,0,0,0.0,0.0,0.0,-909.32855534400676,0,990.43783414121651,-0.022244950319346445,0,0,0.0,0.0,0.0
105000,0.12259704115545832,2.2647659266997762,20.125633878758251,0.006,-0.3406241723689854,0,0,-39.714528589077901,0,0,0.0,0.0,0.0,-915.9505432702374,0,999.1751482364765,-0.02244640292821018,0,0,0.0,0.0,0.0
106000,0.12487186013342991,2.2848720292433993,20.106102543623042,0.006,-0.34675968539752328,0,0,-39.953848196807968,0,0,0.0,0.0,0.0,-922.54085419046203,0,1007.8978766739385,-0.022647659266997761,0,0,0.0,0.0,0.0
107000,0.1271667754958147,2.3049586955261971,20.086666282797864,0.006,-0.35294393040204608,0,0,-40.191326837356556,0,0,0.0,0.0,0.0,-929.09968153269733,0,1016.6060328268284,-0.022848720292433993,0,0,0.0,0.0,0.0
108000,0.12948176785359244,2.3250260200292545,20.067324503057268,0.006,-0.35917677772134798,0,0,-40.426980406707088,0,0,0.0,0.0,0.0,-935.62721715857231,0,1025.2996301525709,-0.023049586955261971,0,0,0.0,0.0,0.0
109000,0.13181681791192973,2.3450740966453241,20.048076616069338,0.006,-0.36545809869433143,0,0,-40.660824637568815,0,0,0.0,0.0,0.0,-942.12365137926838,0,1033.9786821923944,-0.023250260200292545,0,0,0.0,0.0,0.0
110000,0.13417190646959423,2.3651030186836692,20.028922038345055,0.006,-0.37178776565102573,0,0,-40.892875101355088,0,0,0.0,0.0,0.0,-948.58917297125754,0,1042.6432025709269,-0.023450740966453242,0,0,0.0,0.0,0.0
111000,0.1365470144183735,2.3851128788748577,20.009860191188341,0.006,-0.37816565190370455,0,0,-41.123147210134057,0,0,0.0,0.0,0.0,-955.02396919185537,0,1051.2932049957867,-0.023651030186836692,0,0,0.0,0.0,0.0
112000,0.13894212274249867,2.4051037693755042,19.990890500646685,0.006,-0.3845916317381009,0,0,-41.351656218551767,0,0,0.0,0.0,0.0,-961.42822579458152,0,1059.928703257169,-0.023851128788748576,0,0,0.0,0.0,0.0
113000,0.1413572125180729,2.4250757817729665,19.9720123974624,0.006,-0.39106558040471762,0,0,-41.578417225728579,0,0,0.0,0.0,0.0,-967.80212704433302,0,1068.549711227424,-0.024051037693755044,0,0,0.0,0.0,0.0
114000,0.14379226491250438,2.4450290070899907,19.953225317024479,0.006,-0.39758737411023326,0,0,-41.803445177128886,0,0,0.0,0.0,0.0,-974.14585573237525,0,1077.1562428606317,-0.024250757817729666,0,0,0.0,0.0,0.0
115000,0.14624726118394404,2.4649635357893116,19.934528699321046,0.006,-0.40415689000900101,0,0,-42.02675486640495,0,0,0.0,0.0,0.0,-980.45959319114934,0,1085.7483121921691,-0.024450290070899907,0,0,0.0,0.0,0.0
116000,0.14872218268072779,2.4848794577782041,19.915921988892372,0.006,-0.41077400619464055,0,0,-42.248360937214962,0,0,0.0,0.0,0.0,-986.74351930890305,0,1094.3259333382741,-0.024649635357893118,0,0,0.0,0.0,0.0
117000,0.1512170108408234,2.5047768624129887,19.897404634784486,0.006,-0.41743860169172065,0,0,-42.468277885015915,0,0,0.0,0.0,0.0,-992.99781254414472,0,1102.8891204956026,-0.024848794577782041,0,0,0.0,0.0,0.0
118000,0.15373172719128164,2.5246558385034921,19.878976090503361,0.006,-0.42415055644753158,0,0,-42.686520058831661,0,0,0.0,0.0,0.0,-999.22264993991996,0,1111.4378879407818,-0.025047768624129888,0,0,0.0,0.0,0.0
119000,0.15626631334769212,2.5445164743174615,19.860635813969633,0.006,-0.4309097513239471,0,0,-42.903101662996484,0,0,0.0,0.0,0.0,-1005.4182071379226,0,1119.9722500299565,-0.025246558385034923,0,0,0.0,0.0,0.0
120000,0.15882075101364332,2.5643588575849354,19.842383267473885,0.006,-0.43771606808937374,0,0,-43.118036758874553,0,0,0.0,0.0,0.0,-1011.5846583924325,0,1128.4922211983344,-0.025445164743174615,0,0,0.0,0.0,0.0
121000,0.16139502198018707,2.5841830755025681,19.824217917632485,0.006,-0.44456938941078639,0,0,-43.331339266555801,0,0,0.0,0.0,0.0,-1017.7221765840885,0,1136.9978159597229,-0.025643588575849356,0,0,0.0,0.0,0.0
122000,0.16398910812530731,2.6039892147379122,19.806139235343931,0.006,-0.45146959884584992,0,0,-43.543022966528476,0,0,0.0,0.0,0.0,-1023.8309332334953,0,1145.4890489060626,-0.025841830755025681,0,0,0.0,0.0,0.0
123000,0.1666029914133931,2.6237773614336581,19.788146695745763,0.006,-0.45841658083512471,0,0,-43.753101501328587,0,0,0.0,0.0,0.0,-1029.9110985146715,0,1153.9659347069573,-0.026039892147379121,0,0,0.0,0.0,0.0
124000,0.16923665389471584,2.64354760121183,19.770239778171973,0.006,-0.46541022069435567,0,0,-43.961588377166954,0,0,0.0,0.0,0.0,-1035.9628412683337,0,1162.4284881091992,-0.026237773614336581,0,0,0.0,0.0,0.0
125000,0.17189007770491072,2.663300019177941,19.752417966110915,0.006,-0.47245040460684368,0,0,-44.168496965533954,0,0,0.0,0.0,0.0,-1041.9863290150258,0,1170.8767239362896,-0.026435476012118299,0,0,0.0,0.0,0.0
126000,0.17456324506446225,2.6830346999251047,19.734680747163765,0.006,-0.47953701961589851,0,0,-44.373840504782351,0,0,0.0,0.0,0.0,-1047.9817279680933,0,1179.3106570879556,-0.026633000191779412,0,0,0.0,0.0,0.0
127000,0.17725613827819386,2.7027517275381081,19.71702761300341,0.006,-0.48666995361737064,0,0,-44.577632101688508,0,0,0.0,0.0,0.0,-1053.9492030465019,0,1187.7303025396639,-0.026830346999251048,0,0,0.0,0.0,0.0
128000,0.17996873973476163,2.7224511855974418,19.699458059333924,0.006,-0.49384909535226407,0,0,-44.779884732992642,0,0,0.0,0.0,0.0,-1059.888917887507,0,1196.135675342128,-0.02702751727538108,0,0,0.0,0.0,0.0
129000,0.182701031906152,2.7421331571832921,19.681971585850441,0.006,-0.50107433439942584,0,0,-44.980611246917817,0,0,0.0,0.0,0.0,-1065.8010348591724,0,1204.5267906208169,-0.02722451185597442,0,0,0.0,0.0,0.0
130000,0.1854529973471834,2.7617977248794916,19.664567696199558,0.006,-0.50834556116831375,0,0,-45.179824364668733,0,0,0.0,0.0,0.0,-1071.6857150727453,0,1212.9036635754539,-0.027421331571832921,0,0,0.0,0.0,0.0
131000,0.18822461869501186,2.7814449707774318,19.647245897940191,0.006,-0.51566266689183959,0,0,-45.377536681909973,0,0,0.0,0.0,0.0,-1077.5431183948817,0,1221.2663094795182,-0.027617977248794917,0,0,0.0,0.0,0.0
132000,0.19101587866864056,2.8010749764799368,19.630005702504903,0.006,-0.5230255436192881,0,0,-45.573760670224566,0,0,0.0,0.0,0.0,-1083.3734034597326,0,1229.6147436797362,-0.02781444970777432,0,0,0.0,0.0,0.0
133000,0.19382676006843308,2.8206878231050982,19.61284662516168,0.006,-0.53043408420931026,0,0,-45.768508678552685,0,0,0.0,0.0,0.0,-1089.1767276808864,0,1237.9489815955776,-0.028010749764799368,0,0,0.0,0.0,0.0
134000,0.19665724577563068,2.8402835912900746,19.595768184976173,0.006,-0.53788818232298941,0,0,-45.961792934611218,0,0,0.0,0.0,0.0,-1094.9532472631756,0,1246.2690387187422,-0.028206878231050982,0,0,0.0,0.0,0.0
135000,0.19950731875187314,2.8598623611948488,19.578769904774383,0.006,-0.54538773241698113,0,0,-46.153625546294151,0,0,0.0,0.0,0.0,-1100.7031172143418,0,1254.5749306126452,-0.028402835912900746,0,0,0.0,0.0,0.0
136000,0.20237696203872355,2.8794242125059548,19.561851311105798,0.006,-0.55293262973672319,0,0,-46.344018503054365,0,0,0.0,0.0,0.0,-1106.4264913565682,0,1262.8666729119025,-0.028598623611948489,0,0,0.0,0.0,0.0
137000,0.20526615875719662,2.8989692244401617,19.545011934206912,0.006,-0.56052277030971742,0,0,-46.532983677266785,0,0,0.0,0.0,0.0,-1112.1235223378792,0,1271.1442813218086,-0.028794242125059547,0,0,0.0,0.0,0.0
138000,0.20817489210729076,2.918497475748127,19.528251307965252,0.006,-0.56815805093888083,0,0,-46.720532825573592,0,0,0.0,0.0,0.0,-1117.794361643405,0,1279.4077716178149,-0.028989692244401618,0,0,0.0,0.0,0.0
139000,0.21110314536752384,2.9380090447180107,19.511568969883754,0.006,-0.57583836919596576,0,0,-46.90667759021126,0,0,0.0,0.0,0.0,-1123.4391596065204,0,1287.6571596450065,-0.029184974757481271,0,0,0.0,0.0,0.0
140000,0.21405090189447237,2.9575040091790563,19.494964461045619,0.006,-0.58356362341504797,0,0,-47.091429500320167,0,0,0.0,0.0,0.0,-1129.0580654198511,0,1295.8924613175714,-0.029380090447180107,0,0,0.0,0.0,0.0
141000,0.21701814512231446,2.976982446505136,19.478437326079511,0.006,-0.59133371268608359,0,0,-47.274799973236867,0,0,0.0,0.0,0.0,-1134.6512271461572,0,1304.1136926182737,-0.029575040091790565,0,0,0.0,0.0,0.0
142000,0.22000485856237617,2.9964444336182612,19.461987113125222,0.006,-0.59914853684852987,0,0,-47.456800315769037,0,0,0.0,0.0,0.0,-1140.2187917290896,0,1312.3208695979197,-0.029769824465051359,0,0,0.0,0.0,0.0
143000,0.22301102580268134,3.0158900469920611,19.445613373799716,0.006,-0.60700799648503279,0,0,-47.637441725453861,0,0,0.0,0.0,0.0,-1145.7609050038245,0,1320.5140083748238,-0.029964444336182613,0,0,0.0,0.0,0.0
144000,0.22603663050750497,3.0353193626552248,19.429315663163543,0.006,-0.61491199291518139,0,0,-47.816735291799631,0,0,0.0,0.0,0.0,-1151.2777117075746,0,1328.6931251342735,-0.030158900469920612,0,0,0.0,0.0,0.0
145000,0.22908165641693004,3.0547324561949125,19.413093539687686,0.006,-0.62286042818932286,0,0,-47.994691997511062,0,0,0.0,0.0,0.0,-1156.7693554899827,0,1336.8582361279889,-0.030353193626552248,0,0,0.0,0.0,0.0
146000,0.23214608734640757,3.0741294027601334,19.396946565220741,0.006,-0.63085320508244302,0,0,-48.171322719698559,0,0,0.0,0.0,0.0,-1162.2359789233976,0,1345.0093576735849,-0.030547324561949127,0,0,0.0,0.0,0.0
147000,0.23522990718632017,3.0935102770650897,19.380874304956528,0.006,-0.63889022708810927,0,0,-48.346638231071616,0,0,0.0,0.0,0.0,-1167.677723513028,0,1353.1465061540268,-0.030741294027601333,0,0,0.0,0.0,0.0
148000,0.23833309990154897,3.1128751533924919,19.36487632740203,0.006,-0.6469713984124742,0,0,-48.520649201116541,0,0,0.0,0.0,0.0,-1173.0947297069895,0,1361.2696980170879,-0.0309351027706509,0,0,0.0,0.0,0.0
149000,0.24145564953104362,3.1322241055968378,19.348952204345743,0.006,-0.65509662396834156,0,0,-48.693366197258833,0,0,0.0,0.0,0.0,-1178.4871369062287,0,1369.3789497748041,-0.031128751533924918,0,0,0.0,0.0,0.0
150000,0.24459754018739588,3.1515572071076643,19.333101510826339,0.006,-0.66326580936929069,0,0,-48.864799686010507,0,0,0.0,0.0,0.0,-1183.8550834743446,0,1377.4742780029271,-0.031322241055968376,0,0,0.0,0.0,0.0
151000,0.24775875605641609,3.1708745309327662,19.317323825101749,0.006,-0.67147886092386289,0,0,-49.03496003410222,0,0,0.0,0.0,0.0,-1189.1987067472912,0,1385.5556993403748,-0.031515572071076643,0,0,0.0,0.0,0.0
152000,0.25093928139671318,3.1901761496613847,19.301618728618521,0.006,-0.67973568562980424,0,0,-49.203857509601058,0,0,0.0,0.0,0.0,-1194.5181430429766,0,1393.6232304886837,-0.031708745309327664,0,0,0.0,0.0,0.0
153000,0.25413910053927757,3.2094621354673665,19.285985805981632,0.006,-0.68803619116836867,0,0,-49.371502283013498,0,0,0.0,0.0,0.0,-1199.813527670751,0,1401.6768882114557,-0.031901761496613848,0,0,0.0,0.0,0.0
154000,0.25735819788706737,3.2287325601122912,19.270424644924521,0.006,-0.69638028589867618,0,0,-49.537904428374304,0,0,0.0,0.0,0.0,-1205.0849949407893,0,1409.7166893338081,-0.032094621354673662,0,0,0.0,0.0,0.0
155000,0.26059655791459779,3.2479874949485708,19.254934836279585,0.006,-0.70476787885213033,0,0,-49.703073924321295,0,0,0.0,0.0,0.0,-1210.3326781733715,0,1417.7426507418188,-0.032287325601122914,0,0,0.0,0.0,0.0
156000,0.26385416516753335,3.2672270109225194,19.239515973948901,0.006,-0.71319887972688945,0,0,-49.867020655156139,0,0,0.0,0.0,0.0,-1215.5567097080523,0,1425.7547893819724,-0.032479874949485711,0,0,0.0,0.0,0.0
157000,0.26713100426228331,3.2864511785773947,19.224167654875369,0.006,-0.72167319888239478,0,0,-50.029754411891773,0,0,0.0,0.0,0.0,-1220.757220912737,0,1433.7531222606051,-0.032672270109225195,0,0,0.0,0.0,0.0
158000,0.27042705988560023,3.305660068056409,19.208889479014115,0.006,-0.73019074733395328,0,0,-50.191284893286095,0,0,0.0,0.0,0.0,-1225.9343421926528,0,1441.7376664433486,-0.032864511785773945,0,0,0.0,0.0,0.0
159000,0.27374231679418132,3.3248537491057131,19.193681049304264,0.006,-0.73875143674737298,0,0,-50.351621706862467,0,0,0.0,0.0,0.0,-1231.0882029992169,0,1449.7084390545742,-0.03305660068056409,0,0,0.0,0.0,0.0
160000,0.27707675981427288,3.3440322910773541,19.178541971640982,0.006,-0.74735517943365359,0,0,-50.510774369917293,0,0,0.0,0.0,0.0,-1236.2189318388134,0,1457.6654572768321,-0.033248537491057134,0,0,0.0,0.0,0.0
161000,0.28043037384127767,3.363195762932202,19.163471854847895,0.006,-0.75600188834372961,0,0,-50.668752310514506,0,0,0.0,0.0,0.0,-1241.3266562814667,0,1465.6087383502963,-0.033440322910773541,0,0,0.0,0.0,0.0
162000,0.28380314383936522,3.3823442332428519,19.148470310649763,0.006,-0.76469147706326401,0,0,-50.825564868467545,0,0,0.0,0.0,0.0,-1246.4115029694242,0,1473.5382995722046,-0.033631957629322022,0,0,0.0,0.0,0.0
163000,0.28719505484108487,3.4014777701964976,19.133536953645457,0.006,-0.77342385980749595,0,0,-50.981221296308753,0,0,0.0,0.0,0.0,-1251.4735976256404,0,1481.4541582962991,-0.033823442332428517,0,0,0.0,0.0,0.0
164000,0.290606091946982,3.420596441597779,19.118671401281329,0.006,-0.7821989514161376,0,0,-51.135730760246432,0,0,0.0,0.0,0.0,-1256.5130650621702,0,1489.3563319322657,-0.034014777701964975,0,0,0.0,0.0,0.0
165000,0.29403624032521669,3.4397003148716037,19.103873273824732,0.006,-0.79101666734832188,0,0,-51.28910234110986,0,0,0.0,0.0,0.0,-1261.5300291884694,0,1497.2448379451766,-0.034205964415977792,0,0,0.0,0.0,0.0
166000,0.29748548521118545,3.4587894570659414,19.089142194337963,0.006,-0.79987692367760022,0,0,-51.44134503528219,0,0,0.0,0.0,0.0,-1266.524613019604,0,1505.1196938549263,-0.034397003148716035,0,0,0.0,0.0,0.0
167000,0.30095381190714571,3.4778639348545939,19.07447778865243,0.006,-0.80877963708698952,0,0,-51.592467755621655,0,0,0.0,0.0,0.0,-1271.49693868437,0,1512.9809172356734,-0.034587894570659417,0,0,0.0,0.0,0.0
168000,0.30444120578184297,3.4969238145399371,19.059879685343123,0.006,-0.81772472486406722,0,0,-51.742479332371182,0,0,0.0,0.0,0.0,-1276.4471274333237,0,1520.8285257152793,-0.034778639348545942,0,0,0.0,0.0,0.0
169000,0.30794765227014076,3.5159691620556406,19.045347515703362,0.006,-0.82671210489611502,0,0,-51.89138851405643,0,0,0.0,0.0,0.0,-1281.3752996467265,0,1528.6625369747467,-0.034969238145399373,0,0,0.0,0.0,0.0
170000,0.31147313687265327,3.5350000429693602,19.03088091371983,0.006,-0.83574169566530931,0,0,-52.039203968372583,0,0,0.0,0.0,0.0,-1286.2815748424009,0,1536.482968747659,-0.035159691620556405,0,0,0.0,0.0,0.0
171000,0.31501764515538067,3.5540165224854081,19.016479516047898,0.006,-0.84481341624395945,0,0,-52.185934283060121,0,0,0.0,0.0,0.0,-1291.1660716835024,0,1544.2898388196193,-0.0353500004296936,0,0,0.0,0.0,0.0
172000,0.31858116274934706,3.5730186654473952,19.002142961987161,0.006,-0.85392718628979225,0,0,-52.331587966769433,0,0,0.0,0.0,0.0,-1296.0289079862089,0,1552.0831650276903,-0.035540165224854085,0,0,0.0,0.0,0.0
173000,0.32216367535024121,3.5920065363408527,18.987870893457341,0.006,-0.86308292604128189,0,0,-52.476173449914725,0,0,0.0,0.0,0.0,-1300.87020072732,0,1559.862965259832,-0.035730186654473951,0,0,0.0,0.0,0.0
174000,0.32576516871805955,3.610980199295827,18.973662954974341,0.006,-0.87228055631302492,0,0,-52.619699085517276,0,0,0.0,0.0,0.0,-1305.6900660517877,0,1567.6292574543434,-0.035920065363408527,0,0,0.0,0.0,0.0
175000,0.3293856286767522,3.6299397180894535,18.959518793626653,0.006,-0.88151999849116136,0,0,-52.762173150038137,0,0,0.0,0.0,0.0,-1310.4886192801484,0,1575.3820595993006,-0.036109801992958268,0,0,0.0,0.0,0.0
176000,0.33302504111387116,3.6488851561485056,18.945438059051991,0.006,-0.89080117452883856,0,0,-52.903603844200504,0,0,0.0,0.0,0.0,-1315.2659749158922,0,1583.1213897319974,-0.036299397180894533,0,0,0.0,0.0,0.0
177000,0.33668339198022135,3.6678165765519197,18.931420403414162,0.006,-0.90012400694172023,0,0,-53.043999293801768,0,0,0.0,0.0,0.0,-1320.0222466527382,0,1590.8472659383867,-0.036488851561485056,0,0,0.0,0.0,0.0
178000,0.34036066728951397,3.6867340420332999,18.917465481380201,0.006,-0.90948841880353737,0,0,-53.183367550515747,0,0,0.0,0.0,0.0,-1324.757547381844,0,1598.5597063525195,-0.036678165765519195,0,0,0.0,0.0,0.0
179000,0.34405685311802231,3.7056376149833978,18.903572950097786,0.006,-0.91889433374168339,0,0,-53.321716592684666,0,0,0.0,0.0,0.0,-1329.4719891989294,0,1606.2587291559896,-0.036867340420333003,0,0,0.0,0.0,0.0
180000,0.3477719356042403,3.7245273574525708,18.88974246917282,0.006,-0.92834167593285022,0,0,-53.459054326101644,0,0,0.0,0.0,0.0,-1334.1656834113287,0,1613.9443525773727,-0.037056376149833981,0,0,0.0,0.0,0.0
181000,0.35150590094854317,3.743403331153218,18.875973700647368,0.006,-0.93783037009870707,0,0,-53.595388584783301,0,0,0.0,0.0,0.0,-1338.838740544965,0,1621.6165948916698,-0.037245273574525707,0,0,0.0,0.0,0.0
182000,0.35525873541285086,3.7622655974621959,18.862266308977709,0.006,-0.94736034150162052,0,0,-53.730727131733019,0,0,0.0,0.0,0.0,-1343.4912703512553,0,1629.2754744197518,-0.03743403331153218,0,0,0.0,0.0,0.0
183000,0.35903042532029356,3.7811142174232089,18.84861996101273,0.006,-0.95693151594041526,0,0,-53.865077659694663,0,0,0.0,0.0,0.0,-1348.1233818139333,0,1636.9210095278022,-0.037622655974621957,0,0,0.0,0.0,0.0
184000,0.36282095705487977,3.7999492517491813,18.835034325972494,0.006,-0.96654381974617476,0,0,-53.99844779189727,0,0,0.0,0.0,0.0,-1352.7351831558096,0,1644.5532186267631,-0.037811142174232086,0,0,0.0,0.0,0.0
185000,0.36663031706116667,3.8187707608246084,18.821509075427027,0.006,-0.97619717977808262,0,0,-54.130845082790358,0,0,0.0,0.0,0.0,-1357.3267818454538,0,1652.1721201717783,-0.037999492517491816,0,0,0.0,0.0,0.0
186000,0.37045849184393292,3.837578804707884,18.80804388327541,0.006,-0.98589152341930386,0,0,-54.262277018770476,0,0,0.0,0.0,0.0,-1361.8982846038089,0,1659.7777326616424,-0.038187707608246087,0,0,0.0,0.0,0.0
187000,0.37430546796785369,3.856373443133609,18.79463842572499,0.006,-0.99562677857290338,0,0,-54.392751018898714,0,0,0.0,0.0,0.0,-1366.4497974107346,0,1667.3700746382483,-0.038375788047078842,0,0,0.0,0.0,0.0
188000,0.37817123205717795,3.8751547355148799,18.781292381270909,0.006,-1.0054028736578049,0,0,-54.522274435609503,0,0,0.0,0.0,0.0,-1370.9814255114836,0,1674.9491646860331,-0.038563734431336087,0,0,0.0,0.0,0.0
189000,0.38205577079540815,3.8939227409455555,18.768005430675782,0.006,-1.0152197376047878,0,0,-54.650854555410966,0,0,0.0,0.0,0.0,-1375.4932734231063,0,1682.5150214314292,-0.038751547355148797,0,0,0.0,0.0,0.0
190000,0.38595907092498216,3.9126775182025053,18.754777256949627,0.006,-1.0250772998525199,0,0,-54.778498599576459,0,0,0.0,0.0,0.0,-1379.9854449407924,0,1690.0676635423144,-0.038939227409455553,0,0,0.0,0.0,0.0
191000,0.38988111924695734,3.9314191257478353,18.741607545330002,0.006,-1.0349754903436315,0,0,-54.905213724828002,0,0,0.0,0.0,0.0,-1384.4580431441454,0,1697.6071097274637,-0.039126775182025057,0,0,0.0,0.0,0.0
192000,0.39382190262069683,3.9501476217310976,18.728495983262356,0.006,-1.0449142395208206,0,0,-55.031007024011231,0,0,0.0,0.0,0.0,-1388.9111704033858,0,1705.1333787360004,-0.039314191257478356,0,0,0.0,0.0,0.0
193000,0.3977814079635581,3.9688630639914781,18.71544226038057,0.006,-1.0548934783230002,0,0,-55.155885526762383,0,0,0.0,0.0,0.0,-1393.3449283854982,0,1712.6464893568516,-0.039501476217310975,0,0,0.0,0.0,0.0
194000,0.40175962225058381,3.9875655100599658,18.702446068487717,0.006,-1.0649131381814787,0,0,-55.279856200167067,0,0,0.0,0.0,0.0,-1397.7594180603105,0,1720.1464604182022,-0.039688630639914783,0,0,0.0,0.0,0.0
195000,0.40575653251419452,4.0062550171615028,18.68950710153705,0.006,-1.0749731510161762,0,0,-55.402925949411191,0,0,0.0,0.0,0.0,-1402.1547397065062,0,1727.6333107869514,-0.039875655100599657,0,0,0.0,0.0,0.0
196000,0.40977212584388384,4.0249316422171155,18.676625055613119,0.006,-1.0850734492318774,0,0,-55.525101618424095,0,0,0.0,0.0,0.0,-1406.530992917581,0,1735.1070593681704,-0.04006255017161503,0,0,0.0,0.0,0.0
197000,0.41380638938591541,4.0435954418460289,18.663799628913189,0.006,-1.0952139657145168,0,0,-55.646389990513846,0,0,0.0,0.0,0.0,-1410.8882766077331,0,1742.5677251045606,-0.040249316422171159,0,0,0.0,0.0,0.0
198000,0.41785931034302232,4.0622464723677574,18.651030521728757,0.006,-1.1053946338275029,0,0,-55.766797788994978,0,0,0.0,0.0,0.0,-1415.2266890176941,0,1750.0153269759144,-0.04043595441846029,0,0,0.0,0.0,0.0
199000,0.42193087597410828,4.0808847898041849,18.638317436427315,0.006,-1.1156153874080705,0,0,-55.886331677808862,0,0,0.0,0.0,0.0,-1419.5463277204992,0,1757.449883998577,-0.040622464723677573,0,0,0.0,0.0,0.0
200000,0.42602107359395119,4.0995104498816195,18.625660077434294,0.006,-1.1258761607636731,0,0,-56.004998262136382,0,0,0.0,0.0,0.0,-1423.8472896271996,0,1764.8714152249081,-0.040808847898041851,0,0,0.0,0.0,0.0
201000,0.4301298905729084,4.1181235080328351,18.613058151215188,0.006,-1.1361768886684027,0,0,-56.12280408900358,0,0,0.0,0.0,0.0,-1428.1296709925134,0,1772.2799397427493,-0.040995104498816194,0,0,0.0,0.0,0.0
202000,0.43425731433662434,4.1367240193990931,18.600511366257891,0.006,-1.1465175063594482,0,0,-56.239755647879896,0,0,0.0,0.0,0.0,-1432.3935674204183,0,1779.6754766748866,-0.041181235080328352,0,0,0.0,0.0,0.0
203000,0.43840333236573997,4.1553120388321485,18.58801943305517,0.006,-1.1568979495335812,0,0,-56.355859371269432,0,0,0.0,0.0,0.0,-1436.6390738696939,0,1787.0580451785199,-0.041367240193990934,0,0,0.0,0.0,0.0
204000,0.44256793219560414,4.1738876208962354,18.575582064087364,0.006,-1.1673181543436792,0,0,-56.471121635295148,0,0,0.0,0.0,0.0,-1440.8662846593957,0,1794.4276644447334,-0.041553120388321485,0,0,0.0,0.0,0.0
205000,0.44675110141598728,4.1924508198700403,18.56319897380525,0.006,-1.177778057395277,0,0,-56.585548760276126,0,0,0.0,0.0,0.0,-1445.0752934742823,0,1801.7843536979633,-0.041738876208962356,0,0,0.0,0.0,0.0
206000,0.45095282767079664,4.2110016897486533,18.550869878613074,0.006,-1.1882775957431508,0,0,-56.69914701129801,0,0,0.0,0.0,0.0,-1449.266193370185,0,1809.1281321954734,-0.041924508198700403,0,0,0.0,0.0,0.0
207000,0.45517309865779371,4.2295402842455054,18.538594496851765,0.006,-1.1988167068879336,0,0,-56.811922598776768,0,0,0.0,0.0,0.0,-1453.4390767793202,0,1816.4590192268276,-0.042110016897486537,0,0,0.0,0.0,0.0
208000,0.45941190212831362,4.248066656794288,18.526372548782337,0.006,-1.209395328772763,0,0,-56.923881679015707,0,0,0.0,0.0,0.0,-1457.5940355155494,0,1823.7770341133655,-0.042295402842455053,0,0,0.0,0.0,0.0
209000,0.46366922588698617,4.2665808605508575,18.514203756569451,0.006,-1.2200133997799556,0,0,-57.035030354756067,0,0,0.0,0.0,0.0,-1461.7311607795882,0,1831.0821962076805,-0.04248066656794288,0,0,0.0,0.0,0.0
210000,0.46794505779145917,4.2850829483951225,18.502087844265109,0.006,-1.2306708587277164,0,0,-57.145374675721015,0,0,0.0,0.0,0.0,-1465.8505431641584,0,1838.3745248931,-0.042665808605508573,0,0,0.0,0.0,0.0
211000,0.47223938575212321,4.3035729729329155,18.490024537792589,0.006,-1.2413676448668756,0,0,-57.25492063915339,0,0,0.0,0.0,0.0,-1469.9522726590899,0,1845.6540395831648,-0.042850829483951226,0,0,0.0,0.0,0.0
